Station ID,Visit,Data_Source,Location,Date,Chl,MC
NLA17_ID-HP002,1,NLA 17,,,0.8,NA
NLA17_MA-10004,2,NLA 17,,,5.58,NA
NLA17_WI-HP004,1,NLA 17,,,6.2,NA
NLA17_IN-10141,1,NLA 17,,,4.84,NA
NLA17_ME-10004,1,NLA 17,,,8.53,NA
NLA17_MN-10048,1,NLA 17,,,1.63,NA
NLA17_MN-10194,1,NLA 17,,,1.86,NA
NLA17_OR-10051,1,NLA 17,,,34.84,NA
NLA17_WY-10038,1,NLA 17,,,20.27,NA
NLA17_WI-10008,2,NLA 17,,,5.13,NA
NLA17_AL-10001,2,NLA 17,,,37.92,NA
NLA17_AL-10018,1,NLA 17,,,9.2,NA
NLA17_GA-HP002,1,NLA 17,,,14.98,NA
NLA17_TX-10016,1,NLA 17,,,13.26,NA
NLA17_MA-10019,1,NLA 17,,,4.14,NA
NLA17_MA-10001,2,NLA 17,,,4.36,NA
NLA17_WY-10032,1,NLA 17,,,0.27,NA
NLA17_WI-HP003,1,NLA 17,,,4.62,NA
NLA17_LA-10303,1,NLA 17,,,51.2,NA
NLA17_MN-10014,1,NLA 17,,,9.84,NA
NLA17_MN-10008,1,NLA 17,,,9.1,NA
NLA17_WY-10007,1,NLA 17,,,0.95,NA
NLA17_NE-10007,2,NLA 17,,,18.23,NA
NLA17_MI-10073,1,NLA 17,,,36.28,NA
NLA17_MN-10159,2,NLA 17,,,5.73,NA
NLA17_ND-10042,1,NLA 17,,,3.58,NA
NLA17_TX-10003,1,NLA 17,,,2.82,NA
NLA17_AL-10004,2,NLA 17,,,28.24,NA
NLA17_SD-10111,1,NLA 17,,,4.44,NA
NLA17_IN-10006,1,NLA 17,,,3.4,NA
NLA17_LA-10155,1,NLA 17,,,25.6,NA
NLA17_MN-10018,1,NLA 17,,,6.37,NA
NLA17_MO-10036,1,NLA 17,,,80.8,NA
NLA17_CA-10020,1,NLA 17,,,8.72,NA
NLA17_CA-10089,1,NLA 17,,,8.85,NA
NLA17_WY-10008,1,NLA 17,,,2.49,NA
NLA17_WI-HP001,1,NLA 17,,,15.52,NA
NLA17_ND-10112,1,NLA 17,,,160,NA
NLA17_CA-10062,1,NLA 17,,,3.18,NA
NLA17_NE-10001,2,NLA 17,,,23.84,NA
NLA17_NH-10530,1,NLA 17,,,2.58,NA
NLA17_AL-10020,1,NLA 17,,,13.01,NA
NLA17_CT-10002,1,NLA 17,,,1.7,NA
NLA17_WI-10085,1,NLA 17,,,17.9,NA
NLA17_WY-10018,1,NLA 17,,,27.68,NA
NLA17_WY-10012,1,NLA 17,,,1.01,NA
NLA17_WY-10005,1,NLA 17,,,5.73,NA
NLA17_WY-10039,1,NLA 17,,,10.76,NA
NLA17_ND-10126,1,NLA 17,,,3.2,NA
NLA17_WY-10013,1,NLA 17,,,19.31,NA
NLA17_WA-HP002,1,NLA 17,,,0.45,NA
NLA17_SD-HP001,1,NLA 17,,,33.97,NA
NLA17_MN-10183,1,NLA 17,,,46.8,NA
NLA17_MN-10192,1,NLA 17,,,46.8,NA
NLA17_CT-10010,1,NLA 17,,,15.64,NA
NLA17_GA-10023,1,NLA 17,,,24.51,NA
NLA17_TX-10085,1,NLA 17,,,2.53,NA
NLA17_MN-10028,1,NLA 17,,,4.6,NA
NLA17_CA-10054,1,NLA 17,,,7.34,NA
NLA17_OR-10008,2,NLA 17,,,5.36,NA
NLA17_WI-10006,1,NLA 17,,,4.18,NA
NLA17_WI-10118,1,NLA 17,,,14.9,NA
NLA17_WV-10003,2,NLA 17,,,4.1,NA
NLA17_WY-10004,1,NLA 17,,,1.96,NA
NLA17_OK-10095,1,NLA 17,,,23.2,NA
NLA17_SD-10112,1,NLA 17,,,3.46,NA
NLA17_CA-10005,2,NLA 17,,,17.92,NA
NLA17_ND-HP001,1,NLA 17,,,7.94,NA
NLA17_GA-10004,1,NLA 17,,,7.41,NA
NLA17_TX-10089,1,NLA 17,,,8.5,NA
NLA17_WV-10015,1,NLA 17,,,17.14,NA
NLA17_WY-10050,1,NLA 17,,,5.68,NA
NLA17_FL-10030,1,NLA 17,,,2.37,NA
NLA17_AR-10022,1,NLA 17,,,54.93,NA
NLA17_MI-10092,1,NLA 17,,,5.45,NA
NLA17_MN-10009,1,NLA 17,,,21,NA
NLA17_MN-10188,1,NLA 17,,,165.2,NA
NLA17_WV-10017,1,NLA 17,,,5.11,NA
NLA17_NV-10005,1,NLA 17,,,1.43,NA
NLA17_OR-10128,2,NLA 17,,,8.5,NA
NLA17_OR-10132,1,NLA 17,,,0.2,NA
NLA17_NY-10001,1,NLA 17,,,2.77,NA
NLA17_NY-10007,1,NLA 17,,,3.03,NA
NLA17_TN-10022,1,NLA 17,,,60.32,NA
NLA17_NY-10018,1,NLA 17,,,24.4,NA
NLA17_MT-10030,1,NLA 17,,,17.47,NA
NLA17_NY-HP001,1,NLA 17,,,1.56,NA
NLA17_WY-10009,1,NLA 17,,,2.55,NA
NLA17_WY-10020,1,NLA 17,,,4.97,NA
NLA17_WY-10031,1,NLA 17,,,0.76,NA
NLA17_TN-10023,1,NLA 17,,,13.78,NA
NLA17_ND-10107,1,NLA 17,,,13.6,NA
NLA17_MN-10180,1,NLA 17,,,115.2,NA
NLA17_MT-10076,1,NLA 17,,,3.87,NA
NLA17_IN-10076,1,NLA 17,,,145.33,NA
NLA17_MN-10017,1,NLA 17,,,51.2,NA
NLA17_OR-10006,1,NLA 17,,,33.44,NA
NLA17_OR-10088,1,NLA 17,,,4.1,NA
NLA17_SC-HP002,1,NLA 17,,,2.53,NA
NLA17_WY-10019,1,NLA 17,,,9.04,NA
NLA17_OR-10029,1,NLA 17,,,0.29,NA
NLA17_ND-10128,1,NLA 17,,,1.6,NA
NLA17_MO-10028,1,NLA 17,,,57.2,NA
NLA17_NY-10005,1,NLA 17,,,3.65,NA
NLA17_NY-10014,1,NLA 17,,,6.22,NA
NLA17_MT-10002,1,NLA 17,,,6.46,NA
NLA17_CT-10005,2,NLA 17,,,2.78,NA
NLA17_MO-10001,2,NLA 17,,,53.6,NA
NLA17_MT-10015,1,NLA 17,,,0.45,NA
NLA17_MI-10133,1,NLA 17,,,7.99,NA
NLA17_WY-10006,1,NLA 17,,,2.81,NA
NLA17_IN-10096,1,NLA 17,,,18.88,NA
NLA17_MN-10030,1,NLA 17,,,20.16,NA
NLA17_NE-10070,1,NLA 17,,,29.28,NA
NLA17_MT-10012,1,NLA 17,,,1.35,NA
NLA17_MT-10101,1,NLA 17,,,0.92,NA
NLA17_MT-10104,1,NLA 17,,,4.69,NA
NLA17_NY-10017,1,NLA 17,,,0.71,NA
NLA17_IA-10039,1,NLA 17,,,137.6,NA
NLA17_MS-10001,1,NLA 17,,,16.2,NA
NLA17_CA-10004,1,NLA 17,,,1.08,NA
NLA17_DE-10011,1,NLA 17,,,18.84,NA
NLA17_CT-10019,1,NLA 17,,,115.2,NA
NLA17_MT-10084,1,NLA 17,,,1.55,NA
NLA17_MT-10120,1,NLA 17,,,3.34,NA
NLA17_AL-HP001,1,NLA 17,,,7.15,NA
NLA17_CO-HP003,1,NLA 17,,,6.55,NA
NLA17_ND-10110,1,NLA 17,,,32,NA
NLA17_AR-10003,2,NLA 17,,,20.08,NA
NLA17_MS-10005,1,NLA 17,,,18.41,NA
NLA17_GA-10003,1,NLA 17,,,42.4,NA
NLA17_OR-10123,1,NLA 17,,,1.9,NA
NLA17_TX-10096,1,NLA 17,,,5.44,NA
NLA17_UT-10001,2,NLA 17,,,1.38,NA
NLA17_OR-10180,1,NLA 17,,,3.8,NA
NLA17_OK-10001,2,NLA 17,,,25.71,NA
NLA17_WY-10004,2,NLA 17,,,1.53,NA
NLA17_MT-10102,1,NLA 17,,,2.78,NA
NLA17_MS-10021,1,NLA 17,,,26.95,NA
NLA17_IN-10013,1,NLA 17,,,284.4,NA
NLA17_TX-10025,1,NLA 17,,,5.56,NA
NLA17_UT-10082,1,NLA 17,,,1.5,NA
NLA17_OK-10045,1,NLA 17,,,21.6,NA
NLA17_WI-10017,1,NLA 17,,,12.9,NA
NLA17_SD-10093,1,NLA 17,,,25.71,NA
NLA17_PA-10002,1,NLA 17,,,19.2,NA
NLA17_IA-10041,1,NLA 17,,,43.76,NA
NLA17_NY-10002,1,NLA 17,,,2.66,NA
NLA17_NY-10004,1,NLA 17,,,4.53,NA
NLA17_SD-10057,1,NLA 17,,,15.24,NA
NLA17_MN-10037,1,NLA 17,,,21.68,NA
NLA17_DE-10004,2,NLA 17,,,13.8,NA
NLA17_IA-10005,2,NLA 17,,,14.53,NA
NLA17_MT-HP001,1,NLA 17,,,14.8,NA
NLA17_NY-10025,1,NLA 17,,,0.31,NA
NLA17_NY-10001,2,NLA 17,,,1.8,NA
NLA17_IN-10123,1,NLA 17,,,34.24,NA
NLA17_MN-10012,1,NLA 17,,,8.64,NA
NLA17_MN-10034,1,NLA 17,,,2.6,NA
NLA17_TX-10092,1,NLA 17,,,11.24,NA
NLA17_KY-10001,2,NLA 17,,,2.1,NA
NLA17_LA-10108,1,NLA 17,,,19.44,NA
NLA17_PA-10001,2,NLA 17,,,6.56,NA
NLA17_AZ-10007,1,NLA 17,,,145.07,NA
NLA17_OR-10076,1,NLA 17,,,1.72,NA
NLA17_TX-10007,1,NLA 17,,,48.4,NA
NLA17_CA-10069,1,NLA 17,,,9.42,NA
NLA17_WV-10001,2,NLA 17,,,7.79,NA
NLA17_MS-10007,2,NLA 17,,,14.7,NA
NLA17_CA-10068,1,NLA 17,,,1.26,NA
NLA17_MT-HP002,1,NLA 17,,,1.26,NA
NLA17_IA-10001,2,NLA 17,,,93.56,NA
NLA17_MO-10009,1,NLA 17,,,11.74,NA
NLA17_TX-10010,1,NLA 17,,,3.4,NA
NLA17_MN-10842,1,NLA 17,,,3.54,NA
NLA17_OK-10019,1,NLA 17,,,64.8,NA
NLA17_OK-10098,1,NLA 17,,,83.8,NA
NLA17_TX-10088,1,NLA 17,,,100.8,NA
NLA17_OH-10003,2,NLA 17,,,4.71,NA
NLA17_OH-10013,1,NLA 17,,,63.36,NA
NLA17_CT-10001,2,NLA 17,,,8.64,NA
NLA17_PA-10042,1,NLA 17,,,2.37,NA
NLA17_AR-10004,1,NLA 17,,,15.9,NA
NLA17_ND-10127,1,NLA 17,,,13.4,NA
NLA17_MO-10038,1,NLA 17,,,3.22,NA
NLA17_UT-10100,1,NLA 17,,,1.87,NA
NLA17_MI-10141,1,NLA 17,,,11.25,NA
NLA17_OR-10001,1,NLA 17,,,11,NA
NLA17_LA-10004,2,NLA 17,,,3.05,NA
NLA17_WV-10014,1,NLA 17,,,47.2,NA
NLA17_OH-10028,1,NLA 17,,,11.47,NA
NLA17_ND-10147,1,NLA 17,,,86.5,NA
NLA17_LA-10015,1,NLA 17,,,41.6,NA
NLA17_PA-10007,1,NLA 17,,,1.95,NA
NLA17_AR-10014,1,NLA 17,,,54.67,NA
NLA17_OR-10014,1,NLA 17,,,1.78,NA
NLA17_MS-10015,1,NLA 17,,,20.32,NA
NLA17_NJ-10005,1,NLA 17,,,3.51,NA
NLA17_TX-10040,1,NLA 17,,,28.6,NA
NLA17_PA-10004,1,NLA 17,,,4.48,NA
NLA17_TX-10110,1,NLA 17,,,29.84,NA
NLA17_MS-10001,2,NLA 17,,,31.6,NA
NLA17_MO-10039,1,NLA 17,,,18.08,NA
NLA17_LA-10231,1,NLA 17,,,55,NA
NLA17_NC-10023,1,NLA 17,,,6.89,NA
NLA17_SC-10002,2,NLA 17,,,12.4,NA
NLA17_WV-10019,1,NLA 17,,,8.72,NA
NLA17_TX-10121,1,NLA 17,,,57.07,NA
NLA17_NV-HP001,1,NLA 17,,,4.87,NA
NLA17_IN-10070,1,NLA 17,,,2.48,NA
NLA17_LA-10001,2,NLA 17,,,58.13,NA
NLA17_PA-10047,1,NLA 17,,,4.25,NA
NLA17_IN-10175,1,NLA 17,,,18.56,NA
NLA17_IN-10173,1,NLA 17,,,67.04,NA
NLA17_TX-10136,1,NLA 17,,,29.87,NA
NLA17_TX-HP004,1,NLA 17,,,16.32,NA
NLA17_TX-HP005,1,NLA 17,,,15.95,NA
NLA17_NE-10072,1,NLA 17,,,126.43,NA
NLA17_ND-10137,1,NLA 17,,,57.7,NA
NLA17_ND-10139,1,NLA 17,,,7.12,NA
NLA17_TX-10048,1,NLA 17,,,7.66,NA
NLA17_ND-10144,1,NLA 17,,,119,NA
NLA17_MO-10043,1,NLA 17,,,63.52,NA
NLA17_OR-10005,1,NLA 17,,,0.26,NA
NLA17_OK-10097,1,NLA 17,,,55.2,NA
NLA17_OR-10086,1,NLA 17,,,0.38,NA
NLA17_TX-10112,1,NLA 17,,,8.64,NA
NLA17_RI-10001,2,NLA 17,,,13.92,NA
NLA17_NJ-10006,1,NLA 17,,,1.6,NA
NLA17_SD-10098,1,NLA 17,,,3.11,NA
NLA17_ND-10103,1,NLA 17,,,41.73,NA
NLA17_OK-HP004,1,NLA 17,,,3.86,NA
NLA17_OR-10134,1,NLA 17,,,1.8,NA
NLA17_TX-10144,1,NLA 17,,,25,NA
NLA17_OR-HP10201,1,NLA 17,,,26.2,NA
NLA17_AZ-10041,1,NLA 17,,,7.86,NA
NLA17_AZ-10035,1,NLA 17,,,10.56,NA
NLA17_AZ-10003,1,NLA 17,,,1.28,NA
NLA17_AZ-10001,1,NLA 17,,,9.06,NA
NLA17_MI-10030,1,NLA 17,,,3.37,NA
NLA17_SD-10001,1,NLA 17,,,4.18,NA
NLA17_MI-10095,1,NLA 17,,,2.32,NA
NLA17_MI-10006,1,NLA 17,,,1.65,NA
NLA17_VA-10008,1,NLA 17,,,18,NA
NLA17_MI-10004,1,NLA 17,,,7.02,NA
NLA17_VA-HP003,1,NLA 17,,,8.94,NA
NLA17_FL-10035,1,NLA 17,,,45.6,NA
NLA17_VA-HP001,1,NLA 17,,,1.6,NA
NLA17_SD-10067,1,NLA 17,,,22.4,NA
NLA17_KS-10007,1,NLA 17,,,4.83,NA
NLA17_MI-10078,1,NLA 17,,,5.09,NA
NLA17_MI-10001,1,NLA 17,,,3.97,NA
NLA17_FL-10007,1,NLA 17,,,12.98,NA
NLA17_MI-10110,1,NLA 17,,,32.8,NA
NLA17_VA-10034,1,NLA 17,,,27.52,NA
NLA17_UT-10002,1,NLA 17,,,8.64,NA
NLA17_GA-10001,1,NLA 17,,,24.88,NA
NLA17_SD-10015,1,NLA 17,,,2.41,NA
NLA17_TN-10002,1,NLA 17,,,28.57,NA
NLA17_MI-10094,1,NLA 17,,,5.26,NA
NLA17_IL-10006,1,NLA 17,,,3.38,NA
NLA17_UT-10004,1,NLA 17,,,2.54,NA
NLA17_SD-10025,1,NLA 17,,,2.99,NA
NLA17_MI-10087,1,NLA 17,,,1.99,NA
NLA17_LA-10007,1,NLA 17,,,79.6,NA
NLA17_MI-10123,1,NLA 17,,,9.65,NA
NLA17_MO-HP005,1,NLA 17,,,97.28,NA
NLA17_FL-10004,1,NLA 17,,,29.07,NA
NLA17_UT-10028,1,NLA 17,,,20,NA
NLA17_MI-10091,1,NLA 17,,,4.12,NA
NLA17_NJ-10001,1,NLA 17,,,11.79,NA
NLA17_MI-10005,1,NLA 17,,,7.06,NA
NLA17_SD-10012,1,NLA 17,,,178.56,NA
NLA17_MI-10007,1,NLA 17,,,20.8,NA
NLA17_VA-HP006,1,NLA 17,,,4.99,NA
NLA17_SD-10033,1,NLA 17,,,14.9,NA
NLA17_WI-10013,1,NLA 17,,,0.751,NA
NLA17_MI-10003,1,NLA 17,,,6.72,NA
NLA17_MI-10013,1,NLA 17,,,2.03,NA
NLA17_VA-10049,1,NLA 17,,,2.12,NA
NLA17_SD-10042,1,NLA 17,,,2.29,NA
NLA17_WI-10078,1,NLA 17,,,3.39,NA
NLA17_SD-10016,1,NLA 17,,,4.07,NA
NLA17_UT-10003,1,NLA 17,,,109.03,NA
NLA17_IL-10001,1,NLA 17,,,3.42,NA
NLA17_VA-10007,1,NLA 17,,,18.06,NA
NLA17_FL-10008,1,NLA 17,,,62.8,NA
NLA17_VA-HP004,1,NLA 17,,,3.96,NA
NLA17_IL-10011,1,NLA 17,,,14.3,NA
NLA17_MI-10009,1,NLA 17,,,1.81,NA
NLA17_SD-10014,1,NLA 17,,,20.48,NA
NLA17_KY-10003,1,NLA 17,,,61.12,NA
NLA17_SD-10010,1,NLA 17,,,28.2,NA
NLA17_MI-10011,2,NLA 17,,,3.12,NA
NLA17_MI-10115,1,NLA 17,,,2.86,NA
NLA17_IN-10005,1,NLA 17,,,92.6,NA
NLA17_MI-10015,1,NLA 17,,,9.14,NA
NLA17_MI-10025,1,NLA 17,,,48.64,NA
NLA17_WI-10010,1,NLA 17,,,18.5,NA
NLA17_WI-10002,1,NLA 17,,,1.46,NA
NLA17_MT-10036,1,NLA 17,,,7.35,NA
NLA17_VA-10036,1,NLA 17,,,2.42,NA
NLA17_IN-10053,1,NLA 17,,,20.96,NA
NLA17_IA-10028,1,NLA 17,,,65.71,NA
NLA17_WI-10077,1,NLA 17,,,1.62,NA
NLA17_WA-10011,1,NLA 17,,,5.7,NA
NLA17_MT-10003,1,NLA 17,,,2.18,NA
NLA17_MI-10118,1,NLA 17,,,4.98,NA
NLA17_MI-10029,1,NLA 17,,,5.08,NA
NLA17_FL-10002,1,NLA 17,,,36.6,NA
NLA17_WI-10069,1,NLA 17,,,9.03,NA
NLA17_IN-10031,1,NLA 17,,,22.08,NA
NLA17_VA-10010,1,NLA 17,,,13.52,NA
NLA17_VA-10003,1,NLA 17,,,11.7,NA
NLA17_UT-10001,1,NLA 17,,,1.35,NA
NLA17_MI-10018,1,NLA 17,,,2.31,NA
NLA17_LA-10004,1,NLA 17,,,10.21,NA
NLA17_NH-10059,1,NLA 17,,,6.27,NA
NLA17_FL-10020,1,NLA 17,,,2.73,NA
NLA17_NM-10006,1,NLA 17,,,1.36,NA
NLA17_WI-10008,1,NLA 17,,,5.15,NA
NLA17_IN-10037,1,NLA 17,,,4.83,NA
NLA17_VA-10014,1,NLA 17,,,22.24,NA
NLA17_MI-10097,1,NLA 17,,,4.94,NA
NLA17_WA-10049,1,NLA 17,,,11.54,NA
NLA17_FL-HP002,1,NLA 17,,,3.1,NA
NLA17_OR-10151,1,NLA 17,,,13.9,NA
NLA17_IL-10003,1,NLA 17,,,89.92,NA
NLA17_IL-10004,1,NLA 17,,,3.15,NA
NLA17_WA-10027,1,NLA 17,,,1.98,NA
NLA17_NH-10063,1,NLA 17,,,9.07,NA
NLA17_WI-10080,1,NLA 17,,,5.3,NA
NLA17_ID-10001,1,NLA 17,,,0.75,NA
NLA17_GA-HP001,1,NLA 17,,,12.1,NA
NLA17_MI-10089,1,NLA 17,,,8.62,NA
NLA17_WI-10011,1,NLA 17,,,44.3,NA
NLA17_IN-10039,1,NLA 17,,,12.8,NA
NLA17_IN-10032,1,NLA 17,,,24.8,NA
NLA17_WA-10001,1,NLA 17,,,8.78,NA
NLA17_UT-10064,1,NLA 17,,,2,NA
NLA17_LA-10024,1,NLA 17,,,15.31,NA
NLA17_WI-10110,1,NLA 17,,,1250,NA
NLA17_IN-10055,1,NLA 17,,,4.37,NA
NLA17_WA-10009,1,NLA 17,,,1.63,NA
NLA17_IN-10002,1,NLA 17,,,4.23,NA
NLA17_SD-10010,2,NLA 17,,,7.97,NA
NLA17_VA-10020,1,NLA 17,,,4.09,NA
NLA17_ME-10009,1,NLA 17,,,1.09,NA
NLA17_WI-10076,1,NLA 17,,,34.2,NA
NLA17_WA-10006,1,NLA 17,,,8.08,NA
NLA17_ID-10010,1,NLA 17,,,1.3,NA
NLA17_ME-10030,1,NLA 17,,,2.57,NA
NLA17_WI-10108,1,NLA 17,,,40.6,NA
NLA17_IL-10002,1,NLA 17,,,50.72,NA
NLA17_VT-10009,1,NLA 17,,,0.33,NA
NLA17_IN-10004,1,NLA 17,,,2.69,NA
NLA17_IN-10010,1,NLA 17,,,23.31,NA
NLA17_WA-10007,1,NLA 17,,,9.9,NA
NLA17_UT-10066,1,NLA 17,,,1.87,NA
NLA17_NM-10004,2,NLA 17,,,4.65,NA
NLA17_UT-HP002,1,NLA 17,,,3.19,NA
NLA17_ID-10030,1,NLA 17,,,0.62,NA
NLA17_NM-10003,2,NLA 17,,,2.57,NA
NLA17_NH-10004,1,NLA 17,,,36.8,NA
NLA17_IL-10009,1,NLA 17,,,3.27,NA
NLA17_OR-10143,1,NLA 17,,,1.5,NA
NLA17_OR-10011,1,NLA 17,,,1.52,NA
NLA17_AZ-10006,1,NLA 17,,,24.8,NA
NLA17_VT-10001,1,NLA 17,,,2.27,NA
NLA17_WI-10012,1,NLA 17,,,7.3,NA
NLA17_IN-10072,1,NLA 17,,,8.72,NA
NLA17_NM-10049,1,NLA 17,,,5.37,NA
NLA17_MT-10036,2,NLA 17,,,4.21,NA
NLA17_UT-10009,1,NLA 17,,,2.59,NA
NLA17_ID-10001,2,NLA 17,,,2.8,NA
NLA17_VT-10004,1,NLA 17,,,7.66,NA
NLA17_WA-10052,1,NLA 17,,,1.82,NA
NLA17_IN-10051,1,NLA 17,,,26.72,NA
NLA17_IN-10099,1,NLA 17,,,49.92,NA
NLA17_MN-HP004,1,NLA 17,,,14.56,NA
NLA17_MT-10018,1,NLA 17,,,2.92,NA
NLA17_ID-10075,1,NLA 17,,,2.37,NA
NLA17_SD-10008,1,NLA 17,,,82.4,NA
NLA17_WA-10003,1,NLA 17,,,5.95,NA
NLA17_WI-10022,1,NLA 17,,,1.87,NA
NLA17_VT-10019,1,NLA 17,,,4.18,NA
NLA17_ID-10005,1,NLA 17,,,22.72,NA
NLA17_VA-10005,1,NLA 17,,,19.68,NA
NLA17_WA-10050,1,NLA 17,,,2,NA
NLA17_ME-10007,1,NLA 17,,,3.65,NA
NLA17_NH-10052,1,NLA 17,,,15.47,NA
NLA17_TN-10003,2,NLA 17,,,44.32,NA
NLA17_ID-10011,1,NLA 17,,,3.63,NA
NLA17_VT-10002,1,NLA 17,,,3.95,NA
NLA17_VA-10001,2,NLA 17,,,85.6,NA
NLA17_VA-10006,2,NLA 17,,,24.16,NA
NLA17_MI-10117,1,NLA 17,,,3.56,NA
NLA17_MI-10121,1,NLA 17,,,3.52,NA
NLA17_MT-10013,1,NLA 17,,,4.35,NA
NLA17_DE-10002,1,NLA 17,,,49.28,NA
NLA17_VA-10039,1,NLA 17,,,28.16,NA
NLA17_TN-10001,2,NLA 17,,,701.28,NA
NLA17_IN-10109,1,NLA 17,,,1.46,NA
NLA17_ID-10002,1,NLA 17,,,29.44,NA
NLA17_ME-10010,1,NLA 17,,,3.6,NA
NLA17_WA-10012,1,NLA 17,,,4.79,NA
NLA17_IN-10133,1,NLA 17,,,5.84,NA
NLA17_IN-10028,2,NLA 17,,,6.46,NA
NLA17_OR-10007,1,NLA 17,,,1.12,NA
NLA17_OR-10125,1,NLA 17,,,3,NA
NLA17_VT-10018,1,NLA 17,,,2.02,NA
NLA17_ID-10007,1,NLA 17,,,3.58,NA
NLA17_IN-10010,2,NLA 17,,,12.67,NA
NLA17_CO-10006,1,NLA 17,,,1.62,NA
NLA17_MT-10001,1,NLA 17,,,0.99,NA
NLA17_OR-10111,1,NLA 17,,,12.5,NA
NLA17_OR-10128,1,NLA 17,,,8.5,NA
NLA17_NJ-10023,1,NLA 17,,,5.77,NA
NLA17_WI-10007,1,NLA 17,,,11.6,NA
NLA17_WI-10025,1,NLA 17,,,22.3,NA
NLA17_OR-10167,1,NLA 17,,,0.2,NA
NLA17_ME-10019,1,NLA 17,,,5.07,NA
NLA17_SD-10097,1,NLA 17,,,287.5,NA
NLA17_NE-10002,1,NLA 17,,,28.13,NA
NLA17_WA-10013,1,NLA 17,,,1.59,NA
NLA17_MT-10007,1,NLA 17,,,0.73,NA
NLA17_MI-10010,1,NLA 17,,,5.29,NA
NLA17_ID-10062,1,NLA 17,,,3.86,NA
NLA17_WI-10089,1,NLA 17,,,1.56,NA
NLA17_TX-10014,1,NLA 17,,,40.27,NA
NLA17_SD-10104,1,NLA 17,,,136.08,NA
NLA17_WA-10014,1,NLA 17,,,2.66,NA
NLA17_VT-10005,1,NLA 17,,,6.46,NA
NLA17_MT-10006,1,NLA 17,,,46.98,NA
NLA17_MS-10006,1,NLA 17,,,12.19,NA
NLA17_ID-10084,1,NLA 17,,,22,NA
NLA17_FL-10038,1,NLA 17,,,23.15,NA
NLA17_VT-10003,2,NLA 17,,,1.82,NA
NLA17_WI-10109,1,NLA 17,,,53.5,NA
NLA17_ME-10023,1,NLA 17,,,3.58,NA
NLA17_NE-10004,1,NLA 17,,,9.87,NA
NLA17_WA-10026,1,NLA 17,,,5.12,NA
NLA17_MS-10002,1,NLA 17,,,16.32,NA
NLA17_ID-10071,1,NLA 17,,,0.32,NA
NLA17_MT-10065,1,NLA 17,,,171.2,NA
NLA17_SD-10017,1,NLA 17,,,6.51,NA
NLA17_AZ-10100,1,NLA 17,,,3.79,NA
NLA17_VT-10001,2,NLA 17,,,2.16,NA
NLA17_IN-10129,1,NLA 17,,,7.66,NA
NLA17_MD-10015,1,NLA 17,,,5.46,NA
NLA17_IN-10029,1,NLA 17,,,9.33,NA
NLA17_NH-10001,1,NLA 17,,,14.08,NA
NLA17_WI-10086,1,NLA 17,,,4.01,NA
NLA17_MO-10002,1,NLA 17,,,26.08,NA
NLA17_VT-10007,1,NLA 17,,,4.92,NA
NLA17_OR-10166,1,NLA 17,,,0.2,NA
NLA17_IN-10134,1,NLA 17,,,22.7,NA
NLA17_MD-10001,1,NLA 17,,,0.79,NA
NLA17_CO-10057,1,NLA 17,,,15.2,NA
NLA17_IN-10125,1,NLA 17,,,32.97,NA
NLA17_VA-10013,1,NLA 17,,,85.28,NA
NLA17_IN-10009,1,NLA 17,,,8,NA
NLA17_MD-10038,1,NLA 17,,,54.08,NA
NLA17_CO-10009,2,NLA 17,,,4.84,NA
NLA17_SD-10053,1,NLA 17,,,4.6,NA
NLA17_OK-10012,1,NLA 17,,,10.4,NA
NLA17_IN-10094,1,NLA 17,,,2.83,NA
NLA17_ME-10016,1,NLA 17,,,4.51,NA
NLA17_WI-10003,1,NLA 17,,,3.94,NA
NLA17_VA-10009,1,NLA 17,,,34.4,NA
NLA17_WA-10005,1,NLA 17,,,1.33,NA
NLA17_OK-10002,1,NLA 17,,,20.16,NA
NLA17_ME-10021,1,NLA 17,,,2.25,NA
NLA17_VA-10015,1,NLA 17,,,5.26,NA
NLA17_VA-10019,1,NLA 17,,,41.33,NA
NLA17_WI-10001,2,NLA 17,,,47,NA
NLA17_SD-10006,1,NLA 17,,,16.29,NA
NLA17_WA-10023,1,NLA 17,,,20.16,NA
NLA17_IN-10067,1,NLA 17,,,2.43,NA
NLA17_FL-10015,1,NLA 17,,,4.49,NA
NLA17_NH-10006,1,NLA 17,,,2,NA
NLA17_IN-10120,1,NLA 17,,,34.4,NA
NLA17_ME-10011,1,NLA 17,,,23.73,NA
NLA17_IN-10026,1,NLA 17,,,85.6,NA
NLA17_ID-10006,1,NLA 17,,,20,NA
NLA17_ID-10017,1,NLA 17,,,2.14,NA
NLA17_ID-10086,1,NLA 17,,,1.1,NA
NLA17_ID-10004,1,NLA 17,,,5.11,NA
NLA17_OR-10154,1,NLA 17,,,21,NA
NLA17_IN-10140,1,NLA 17,,,17.37,NA
NLA17_ID-10003,1,NLA 17,,,2.62,NA
NLA17_ID-10054,1,NLA 17,,,7.96,NA
NLA17_NH-10002,1,NLA 17,,,3.52,NA
NLA17_MI-10134,1,NLA 17,,,10.13,NA
NLA17_IL-10012,1,NLA 17,,,19.84,NA
NLA17_ME-10001,2,NLA 17,,,2.17,NA
NLA17_IN-10108,1,NLA 17,,,12.69,NA
NLA17_WI-10072,1,NLA 17,,,16.4,NA
